Transaction_ID,Customer_ID,Name,Email,Address,State,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total Sales,Product_Category,Product_Brand,Product_Type,Feedback,Payment_Method,Order_Status,Ratings,products
9329957,55159,Ellen Simpson,Tiffany30@gmail.com,0145 Aaron Junction Suite 500,Berlin,Germany,50,Male,Medium,Regular,2/6/2024,2024,February,1,171.26,171.26,Grocery,Coca-Cola,Juice,Good,Credit Card,Pending,4,Grapefruit juice
6298651,50555,Steven Riddle,Thomas97@gmail.com,46650 Melissa Plains Apt. 683,Berlin,Germany,68,Male,Low,Regular,2/2/2024,2024,February,10,178.03,1246.24,Electronics,Samsung,Smartphone,Excellent,Credit Card,Pending,5,Xiaomi Mi
5575470,21352,Denise Ellison,Brian49@gmail.com,16068 Calderon Stravenue Apt. 565,Berlin,Germany,42,Male,Low,Regular,3/4/2023,2023,March,1,354.7,354.7,Grocery,Coca-Cola,Soft Drink,Excellent,PayPal,Delivered,4,Root beer
1238495,28128,Mark Frazier,Alexis30@gmail.com,15297 Ryan Ports Apt. 326,Berlin,Germany,65,Male,Low,Regular,2/23/2024,2024,February,1,373.84,3738.36,Home Decor,IKEA,Lighting,Good,PayPal,Pending,4,Track lighting
4105287,41336,Nathan Estrada,Jill65@gmail.com,92057 Jennifer Canyon,Berlin,Germany,57,Male,Medium,Regular,1/17/2024,2024,January,6,191.28,191.28,Electronics,Apple,Laptop,Average,Credit Card,Processing,2,Razer Blade
9255871,96814,Michelle Bright,Jose43@gmail.com,11313 Steven Place Apt. 141,Berlin,Germany,27,Male,High,Regular,2/5/2024,2024,February,1,155.89,155.89,Electronics,Apple,Laptop,Excellent,Credit Card,Pending,5,Samsung Notebook
3997195,95592,Carlos Stanley,Tonya20@gmail.com,428 Kelley Stravenue Suite 893,Berlin,Germany,41,Male,Low,Regular,9/5/2023,2023,September,3,141.86,851.19,Grocery,Nestle,Chocolate,Average,Debit Card,Processing,2,Milk chocolate
9366120,90603,Kristen Vazquez,Samantha66@gmail.com,402 Wood Neck,Berlin,Germany,56,Female,High,Regular,3/19/2023,2023,March,9,246.15,246.15,Grocery,Nestle,Snacks,Average,Cash,Delivered,2,Nuts
5419578,88294,Rhonda Parsons,Gary99@gmail.com,06146 John Loop,Berlin,Germany,64,Male,Medium,Regular,6/15/2023,2023,June,7,20.72,62.15,Grocery,Coca-Cola,Juice,Excellent,Debit Card,Pending,5,Pineapple juice
7850231,84982,Sylvia Garcia,Gabrielle13@gmail.com,1602 Michelle Junction,Berlin,Germany,68,Female,Low,Regular,1/6/2024,2024,January,2,94.33,848.99,Electronics,Samsung,Television,Excellent,Credit Card,Delivered,5,HDR TV
5943482,31054,Judy Green,Travis60@gmail.com,184 Jonathan Pike Suite 510,Berlin,Germany,56,Female,Medium,Regular,12/15/2023,2023,December,9,423.61,2965.29,Home Decor,IKEA,Furniture,Good,Credit Card,Delivered,3,Coffee table
7567107,27353,Mrs. Maria Patrick,Sarah54@gmail.com,57941 Osborne Ferry Apt. 927,Berlin,Germany,60,Female,Low,Regular,10/30/2023,2023,October,1,300.27,3002.68,Books,Random House,Literature,Good,Cash,Shipped,3,Literary fiction
5245038,52641,Andrea Martin,Todd60@gmail.com,65518 Washington Meadows Suite 036,Berlin,Germany,48,Male,High,Regular,9/8/2023,2023,September,7,98.22,196.44,Home Decor,IKEA,Decorations,Average,Debit Card,Pending,2,Decorative pillows
9334981,71681,Kyle Moreno,Alex72@gmail.com,38088 Molly Landing,Berlin,Germany,49,Male,Medium,Regular,9/11/2023,2023,September,5,167.73,1509.6,Clothing,Adidas,T-shirt,Average,PayPal,Processing,2,Crop top
1804470,65334,Sherri Chambers,Emily43@gmail.com,687 John Avenue,Berlin,Germany,32,Female,Medium,Regular,11/15/2023,2023,November,3,180.16,180.16,Books,Penguin Books,Children's,Average,Cash,Processing,2,Clothing
6135513,83016,Shannon Lopez MD,Erin3@gmail.com,649 Thompson Ports,Berlin,Germany,32,Female,Low,Regular,12/19/2023,2023,December,5,12.48,87.37,Grocery,Coca-Cola,Water,Average,Credit Card,Delivered,2,Purified water
1705974,40624,Trevor Walker,Tyler30@gmail.com,107 Todd Neck,Berlin,Germany,18,Male,Medium,Regular,3/13/2023,2023,March,2,318.45,1592.25,Grocery,Pepsi,Soft Drink,Excellent,PayPal,Delivered,5,Lemon-lime soda
5343974,66428,Jacob Arnold,Lawrence24@gmail.com,9381 Keller Lock,Berlin,Germany,48,Female,Medium,Regular,11/28/2023,2023,November,1,367.45,1102.36,Grocery,Coca-Cola,Juice,Excellent,Cash,Shipped,5,Pomegranate juice
8273419,34145,Matthew Brown,Dawn85@gmail.com,911 Preston Isle,Berlin,Germany,69,Malee,Medium,Regular,12/2/2023,2023,December,9,62.16,310.82,Home Decor,Home Depot,Furniture,Excellent,PayPal,Processing,5,Dresser
3134820,13629,Erica Humphrey,Adrienne73@gmail.com,94813 Kevin Cove,Berlin,Germany,48,Malee,Medium,Regular,9/14/2023,2023,September,5,360.63,721.25,Home Decor,IKEA,Lighting,Excellent,Debit Card,Processing,4,Ceiling lights
3528652,26940,Zachary Abbott,Jonathan81@gmail.com,226 Martinez Turnpike,Berlin,Germany,68,Malee,Medium,Regular,7/15/2023,2023,July,8,315.72,315.72,Clothing,Adidas,Shoes,Good,PayPal,Processing,4,Loafers
4946535,73735,Kathleen Garcia,Randy29@gmail.com,0699 Ramirez Brooks Suite 096,Berlin,Germany,58,Malee,Medium,Regular,9/17/2023,2023,September,6,183.23,1649.08,Electronics,Samsung,Television,Good,Credit Card,Shipped,4,LCD TV
3632603,96811,Sarah Harris,Melissa41@gmail.com,801 David Parks Apt. 150,Berlin,Germany,44,Female,Medium,Regular,1/8/2024,2024,January,2,291.43,1457.16,Home Decor,Bed Bath & Beyond,Bathroom,Good,Cash,Pending,3,Bathtub
9484414,50056,Sheryl Smith,Dwayne48@gmail.com,3291 Theresa Ridges,Berlin,Germany,60,Male,Low,Regular,9/1/2023,2023,September,6,492.55,3940.36,Books,Random House,Fiction,Good,Debit Card,Processing,3,Dystopian
9192381,41835,Christine Green PhD,Stephen32@gmail.com,746 Bruce Glens,Berlin,Germany,33,Female,Low,Regular,3/28/2023,2023,March,2,493.3,2959.81,Home Decor,Bed Bath & Beyond,Bedding,Good,PayPal,Shipped,4,Bed sheet set
9084403,89815,Richard Diaz,Steve5@gmail.com,019 Ross Burg Suite 949,Berlin,Germany,26,Male,Low,Regular,2/26/2024,2024,February,3,457.25,914.5,Books,Random House,Fiction,Excellent,Cash,Shipped,4,Literary fiction
8871239,84806,George Salazar,Kelly57@gmail.com,465 Stephenson Shoals,Berlin,Germany,60,Female,Medium,Regular,8/24/2023,2023,August,4,380.3,2281.82,Home Decor,Home Depot,Decorations,Excellent,Debit Card,Shipped,5,Curtains
5050125,14196,Michael Perkins,Tabitha57@gmail.com,432 Raven Terrace,Berlin,Germany,37,Male,High,Regular,9/12/2023,2023,September,1,50.42,100.84,Clothing,Zara,Dress,Average,PayPal,Pending,2,Sheath dress
2300962,11602,Elizabeth Jones,Amanda29@gmail.com,4011 Evans Plaza Suite 716,Berlin,Germany,37,Male,Low,Regular,12/13/2023,2023,December,4,291.4,874.21,Electronics,Sony,Headphones,Excellent,Debit Card,Pending,4,Over-ear headphones
6923123,40667,Elijah Yoder,Misty14@gmail.com,6989 Shannon Mountain,Berlin,Germany,66,Male,Medium,Regular,8/7/2023,2023,August,3,123.02,492.07,Home Decor,IKEA,Furniture,Average,PayPal,Shipped,2,Desk
6094546,12223,Michael Howe,Michael14@gmail.com,027 Matthew Walks,Berlin,Germany,46,Male,High,Regular,6/10/2023,2023,June,6,253.05,253.05,Clothing,Adidas,Jacket,Excellent,Debit Card,Processing,4,Varsity jacket
2491876,92174,Whitney Adams,David85@gmail.com,332 James Crescent,Berlin,Germany,29,Male,Medium,Regular,5/5/2023,2023,May,5,126.82,507.28,Home Decor,Bed Bath & Beyond,Kitchen,Average,Cash,Pending,2,Electric kettle
9528651,70193,Alexis Carlson,Tamara14@gmail.com,8990 Suarez Corner,Berlin,Germany,38,Female,Medium,Regular,9/6/2023,2023,September,4,49.25,147.75,Home Decor,Bed Bath & Beyond,Bathroom,Average,Cash,Shipped,2,Mirror
6615549,37748,Teresa West,John68@gmail.com,3147 Ramirez Turnpike Suite 535,Berlin,Germany,39,Male,Low,Regular,1/29/2024,2024,January,5,167.52,1005.14,Grocery,Coca-Cola,Juice,Excellent,PayPal,Processing,5,Grape juice
5820774,46908,Kimberly Jordan,John73@gmail.com,39861 Torres Court,Berlin,Germany,54,Male,Medium,Regular,10/14/2023,2023,October,5,318.55,1592.77,Books,Penguin Books,Fiction,Excellent,Cash,Processing,4,Adventure
4613625,72950,Gregory Bates,Gerald65@gmail.com,3720 Matthew Ville Suite 453,Berlin,Germany,51,Female,Low,Regular,6/6/2023,2023,June,10,491.18,1964.7,Electronics,Samsung,Television,Average,Debit Card,Pending,2,Android TV
7433237,78960,Kyle Odom,Daniel67@gmail.com,66041 Adams Extensions Suite 970,Berlin,Germany,57,Female,Medium,Regular,5/30/2023,2023,May,5,194.12,970.62,Books,Penguin Books,Children's,Excellent,Cash,Delivered,4,Puzzles
6907373,97201,Daniel Myers,Ryan95@gmail.com,468 Norton Squares,Berlin,Germany,58,Male,Medium,Regular,5/31/2023,2023,May,5,402.12,2010.58,Books,HarperCollins,Thriller,Excellent,Debit Card,Delivered,5,Detective
1761766,37351,Rachel Robinson,Traci4@gmail.com,1540 Erin Trail Apt. 309,Berlin,Germany,46,Male,Medium,Regular,8/14/2023,2023,August,5,488.53,4885.29,Home Decor,Home Depot,Furniture,Excellent,Cash,Pending,5,Bookshelf
4435221,73668,John Carpenter,Jose48@gmail.com,984 Wagner Inlet Suite 023,Berlin,Germany,18,Male,Low,Regular,5/17/2023,2023,May,5,435.26,2176.31,Clothing,Zara,Shirt,Excellent,Cash,Delivered,4,Polo shirt
4201893,93072,Brandy Cruz,David58@gmail.com,6928 Scott Motorway,Berlin,Germany,46,Male,Low,Regular,12/14/2023,2023,December,2,142.07,710.36,Clothing,Adidas,Jacket,Excellent,PayPal,Processing,4,Peacoat
6908483,44073,David James,Jennifer95@gmail.com,92779 Brent Ridge,Berlin,Germany,70,Female,Medium,Regular,3/27/2023,2023,March,8,225.77,1128.86,Electronics,Sony,Headphones,Excellent,Credit Card,Delivered,5,On-ear headphones
8400644,33277,Michael Curtis,Christine91@gmail.com,09308 Catherine Mountains Apt. 936,Berlin,Germany,68,Male,Medium,Regular,7/13/2023,2023,July,4,435.11,2175.53,Clothing,Zara,Shirt,Excellent,Credit Card,Delivered,5,Dress shirt
5648072,89211,Derrick Baker,Andrea94@gmail.com,2616 Pratt Estates,Berlin,Germany,27,Female,Medium,Regular,2/25/2024,2024,February,2,324.92,649.83,Books,Penguin Books,Fiction,Excellent,PayPal,Shipped,5,Horror
8093529,45413,Lauren Johnson,Lisa82@gmail.com,0288 Jennifer Spurs Suite 207,Berlin,Germany,63,Male,Medium,Regular,3/4/2023,2023,March,10,267.8,2142.42,Books,Penguin Books,Children's,Excellent,Debit Card,Delivered,5,Art supplies
1214388,75644,Nicole Fisher,Breanna80@gmail.com,5097 Mcguire Crescent Suite 804,Berlin,Germany,55,Male,Medium,Regular,11/18/2023,2023,November,7,299.93,1199.72,Clothing,Zara,Jeans,Excellent,Credit Card,Delivered,5,Bootcut jeans
2780785,28689,Miranda York,Larry76@gmail.com,986 Melissa Mountain,Berlin,Germany,37,Female,High,Regular,6/2/2023,2023,June,8,168.02,336.04,Books,HarperCollins,Thriller,Excellent,Debit Card,Pending,5,Political thriller
9316466,17098,Jeff Little,Joshua45@gmail.com,2512 Murray Ports Suite 342,Berlin,Germany,26,Female,High,Regular,1/12/2024,2024,January,8,485.08,4850.77,Electronics,Sony,Smartphone,Average,PayPal,Pending,2,iPhone
6500202,59565,Sheila Grant,Caleb46@gmail.com,01812 Sheryl Streets Suite 856,Berlin,Germany,39,Female,Medium,Regular,2/17/2024,2024,February,8,395.51,2768.59,Home Decor,Home Depot,Furniture,Excellent,Cash,Delivered,5,Sofa
9449050,14899,Adam Decker,Matthew8@gmail.com,695 Woodward Ville,Berlin,Germany,18,Male,Medium,Regular,5/14/2023,2023,May,4,196.32,1570.6,Books,Penguin Books,Children's,Good,Credit Card,Delivered,3,Art supplies
7311153,95391,Brandy Dyer,Robert47@gmail.com,8371 Amy Bridge,Berlin,Germany,64,Male,Low,Regular,11/25/2023,2023,November,7,224,1791.99,Grocery,Pepsi,Water,Average,Cash,Processing,2,Sparkling water
6215388,66817,Richard Ortiz,Erica81@gmail.com,959 Andrews Shoals,Berlin,Germany,41,Female,High,Regular,5/5/2023,2023,May,2,140.6,1124.79,Grocery,Coca-Cola,Juice,Average,Credit Card,Pending,2,Grape juice
8810446,93866,Zachary Diaz,Jean66@gmail.com,992 Dunn Tunnel,Berlin,Germany,32,Female,Medium,Regular,9/23/2023,2023,September,5,249.23,996.92,Home Decor,IKEA,Decorations,Excellent,Credit Card,Processing,5,Sculptures
4176344,11393,Jerry Chaney,Ronald76@gmail.com,3188 Jessica Prairie Suite 544,Berlin,Germany,46,Male,High,Regular,7/8/2023,2023,July,9,207.84,1454.91,Clothing,,Shorts,Excellent,PayPal,Shipped,4,Cargo shorts
7999142,88381,Chelsea Leonard,Michele83@gmail.com,4189 Martinez Neck,Berlin,Germany,57,Female,Low,Regular,6/12/2023,2023,June,5,209.66,419.32,Electronics,Samsung,Tablet,Excellent,PayPal,Pending,5,Microsoft Surface
2869376,95670,Heather Bailey,Christopher39@gmail.com,15302 Perez Parkways Apt. 638,Berlin,Germany,39,Male,Low,Regular,12/28/2023,2023,December,7,188.72,943.6,Grocery,Nestle,Chocolate,Average,Credit Card,Shipped,2,Chocolate bars
5072217,92028,Tracy Farmer,Willie26@gmail.com,120 Moody Lane,Berlin,Germany,48,Male,Medium,Regular,6/23/2023,2023,June,3,457.29,4115.63,Electronics,Sony,Smartphone,Excellent,Cash,Pending,4,iPhone
6726352,26172,Samuel Mclaughlin,Benjamin14@gmail.com,649 Reid Radial Suite 875,Berlin,Germany,23,Female,Low,Regular,5/8/2023,2023,May,5,278.99,1394.93,Clothing,Adidas,Shoes,Average,Cash,Shipped,2,Loafers
6885155,89528,Thomas Wilson,Michael58@gmail.com,9600 Brandon Centers,Berlin,Germany,36,Male,High,Regular,2/10/2024,2024,February,7,251.94,1763.6,Electronics,Sony,Television,Good,Debit Card,Shipped,3,HDR TV
8984831,10237,Michael Walker,Richard51@gmail.com,513 Porter Fields Suite 094,Berlin,Germany,64,Male,Medium,Regular,3/22/2023,2023,March,4,433.56,1300.67,Books,Random House,Literature,Average,Cash,Processing,2,Essays
5104546,25605,Jim Hansen,Lindsey42@gmail.com,0371 Lopez Ridges,Berlin,Germany,60,Male,Low,Regular,12/15/2023,2023,December,2,473.9,2369.51,Grocery,Nestle,Coffee,Good,PayPal,Shipped,4,Affogato
7172567,88816,Michael Ramirez,Margaret32@gmail.com,149 Osborne Plaza Apt. 241,Berlin,Germany,43,Female,Low,Regular,9/3/2023,2023,September,5,360.09,2520.64,Clothing,Zara,Shirt,Excellent,Credit Card,Pending,5,Tank top
7948369,75143,Diane Stewart,Richard77@gmail.com,99611 Bruce Way,Berlin,Germany,59,Male,High,Regular,5/25/2023,2023,May,5,417.03,1251.1,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Credit Card,Shipped,5,Food processor
7491247,12884,Joseph Barnes,Charles57@gmail.com,9482 Valenzuela Manor,Berlin,Germany,40,Male,High,Regular,5/6/2023,2023,May,1,404.82,1619.29,Books,Penguin Books,Children's,Excellent,PayPal,Shipped,5,Toys
4122058,47483,Tonya Moss,Maria26@gmail.com,518 Pamela Way Apt. 767,Berlin,Germany,68,Female,Medium,Regular,4/1/2023,2023,April,2,92.3,184.59,Home Decor,Home Depot,Decorations,Excellent,Credit Card,Processing,5,Mirrors
6438013,33012,Sarah Reyes,Christina94@gmail.com,9463 Paula Loop Apt. 595,Berlin,Germany,21,Male,Low,Regular,6/12/2023,2023,June,10,282.31,1411.57,Home Decor,Home Depot,Decorations,Good,Credit Card,Shipped,4,Clocks
6011814,74001,Craig Powell,Michael35@gmail.com,825 Oscar Road,Berlin,Germany,70,Male,Medium,Regular,2/7/2024,2024,February,9,327.58,1637.88,Books,Random House,Non-Fiction,Excellent,Credit Card,Pending,5,Health
2946521,66660,Margaret Kaufman,Terry63@gmail.com,667 Fletcher Fords Suite 934,Berlin,Germany,47,Female,Medium,Regular,10/27/2023,2023,October,1,265.66,265.66,Electronics,Samsung,Tablet,Excellent,PayPal,Processing,5,iPad
1823051,48512,Crystal Edwards,Kerri97@gmail.com,636 Matthew Wall Apt. 909,Berlin,Germany,62,Female,Low,Regular,9/6/2023,2023,September,4,248.59,497.18,Books,Random House,Non-Fiction,Excellent,Cash,Pending,4,Travel
5090778,88539,Anne Andrews,Kevin74@gmail.com,6161 Suzanne Stravenue Suite 155,Berlin,Germany,35,Male,Low,Regular,10/5/2023,2023,October,6,336.64,3366.44,Books,HarperCollins,Non-Fiction,Average,PayPal,Shipped,2,Business
7839518,22236,Vincent Lewis,John3@gmail.com,718 Carlos Dam Suite 242,Berlin,Germany,40,Male,Medium,Regular,4/3/2023,2023,April,1,147,1323.02,Grocery,Pepsi,Soft Drink,Excellent,PayPal,Shipped,5,Energy drink
9480668,52755,Alexandra Daniel,Crystal39@gmail.com,609 Evans Landing Suite 544,Berlin,Germany,20,Male,Low,Regular,12/29/2023,2023,December,5,478.41,478.41,Clothing,,Shorts,Excellent,Debit Card,Processing,5,Bermuda shorts
5621422,88053,Laura Castillo,David67@gmail.com,89423 Kenneth Trafficway,Berlin,Germany,55,Male,High,Regular,7/29/2023,2023,July,7,488.03,1952.11,Books,HarperCollins,Non-Fiction,Excellent,PayPal,Shipped,5,Cooking
9250956,73450,Christopher Burke,Sherry94@gmail.com,201 Day Crossroad Apt. 649,Berlin,Germany,36,Female,Medium,Regular,1/11/2024,2024,January,8,357.98,2147.91,Clothing,Zara,Dress,Good,Debit Card,Processing,4,A-line dress
4830596,74006,Gabriel Lamb,Curtis52@gmail.com,69315 Penny Via,Berlin,Germany,36,Male,Medium,Regular,6/15/2023,2023,June,9,418.66,418.66,Grocery,Pepsi,Juice,Excellent,Debit Card,Processing,5,Cranberry juice
2981505,82037,Jennifer Stone,Cameron78@gmail.com,38891 Carter Village Suite 393,Berlin,Germany,51,Male,Low,Regular,11/26/2023,2023,November,1,222.4,1112.01,Electronics,Apple,Tablet,Excellent,Credit Card,Pending,5,Asus ZenPad
9696802,64755,Natasha Carroll,Luke43@gmail.com,948 Parrish Forest,Berlin,Germany,47,Male,Low,Regular,12/31/2023,2023,December,8,325.64,2279.5,Clothing,Adidas,T-shirt,Excellent,Cash,Shipped,5,Scoop neck tee
9531502,97514,Amanda Moore DDS,Rebecca19@gmail.com,63128 Dan Valley,Berlin,Germany,67,Male,Medium,Regular,10/3/2023,2023,October,5,98.07,784.55,Books,Penguin Books,Non-Fiction,Excellent,Debit Card,Delivered,5,Health
1895008,77277,Nathan Nelson,Ann36@gmail.com,620 Michael Ports Apt. 971,Berlin,Germany,26,Male,Low,Regular,8/27/2023,2023,August,9,45.42,408.82,Books,HarperCollins,Thriller,Excellent,Debit Card,Pending,5,Action
9970701,79487,Elizabeth Rowe,Erica20@gmail.com,9365 Rebecca Parks Suite 823,Berlin,Germany,39,Male,Low,Regular,2/24/2024,2024,February,2,302.87,302.87,Books,HarperCollins,Fiction,Average,Credit Card,Processing,2,Adventure
3271164,73524,Jonathan Miller,Rachel76@gmail.com,2195 Campbell Plaza Apt. 471,Berlin,Germany,51,Male,Low,Regular,8/4/2023,2023,August,4,232.17,1857.34,Clothing,Adidas,T-shirt,Good,Cash,Delivered,3,Henley tee
8039295,77202,Jamie Morales,Richard68@gmail.com,55530 Richardson Glens Apt. 136,Berlin,Germany,56,Male,Medium,Regular,10/14/2023,2023,October,7,326.97,1634.87,Grocery,Coca-Cola,Water,Excellent,Debit Card,Shipped,5,Spring water
8117738,61206,Alexandria Gonzalez,Brandon98@gmail.com,69980 Moran Shoal Apt. 548,Berlin,Germany,34,Male,Medium,Regular,11/30/2023,2023,November,4,253.1,2277.9,Home Decor,Home Depot,Decorations,Excellent,Credit Card,Pending,5,Sculptures
5573833,79248,Gregory Reed,Teresa13@gmail.com,09626 Sherry Mews,Berlin,Germany,67,Male,Medium,Regular,12/27/2023,2023,December,2,489.82,979.63,Clothing,Adidas,Shoes,Excellent,Cash,Delivered,4,High heels
7077961,61351,Megan Rice,Danielle48@gmail.com,7780 Duncan Grove,Berlin,Germany,61,Male,Medium,Regular,6/17/2023,2023,June,1,273.24,1092.94,Home Decor,IKEA,Decorations,Excellent,Debit Card,Processing,4,Candles
3830823,76742,Matthew Holland,Phillip42@gmail.com,97205 Oconnor Overpass,Berlin,Germany,57,Female,Medium,Regular,2/29/2024,2024,February,4,488.37,3418.6,Books,HarperCollins,Non-Fiction,Excellent,Cash,Pending,5,History
3111772,11288,Olivia Shea,Kristin80@gmail.com,2036 Guerra Fork Suite 737,Berlin,Germany,65,Female,Medium,Regular,3/14/2023,2023,March,1,304.08,1216.31,Grocery,Pepsi,Soft Drink,Good,PayPal,Shipped,3,Cola
4177207,34843,John Payne,Selena96@gmail.com,0871 Jessica Street Suite 008,Berlin,Germany,32,Male,Low,Regular,7/10/2023,2023,July,4,218.74,437.48,Electronics,Samsung,Smartphone,Excellent,PayPal,Delivered,4,Nokia
7916796,38118,Thomas Stein,Charles6@gmail.com,0676 Michael Ramp Suite 239,Berlin,Germany,51,Male,Medium,Regular,6/15/2023,2023,June,9,95.05,95.05,Electronics,Apple,Tablet,Excellent,Debit Card,Pending,5,Microsoft Surface
9343361,74050,Ryan Brown,David23@gmail.com,08713 Miller Via,Berlin,Germany,52,Male,Low,Regular,9/15/2023,2023,September,4,385.83,1543.31,Home Decor,IKEA,Furniture,Excellent,PayPal,Delivered,5,Wardrobe
8893144,68547,Shannon Cooper,Connor76@gmail.com,7217 Jose Road,Berlin,Germany,36,Male,Low,Regular,8/28/2023,2023,August,7,117.04,117.04,Home Decor,Home Depot,Tools,Good,Cash,Shipped,3,Drill
7861294,46019,Thomas Mcbride,Caitlin79@gmail.com,57276 Sabrina Shore Suite 181,Berlin,Germany,23,Male,Low,Regular,8/1/2023,2023,August,4,343.72,1374.87,Electronics,Apple,Smartphone,Excellent,Cash,Pending,5,Huawei P
4281916,24134,Mitchell Mueller,Grant90@gmail.com,120 Heather Glen,Berlin,Germany,29,Male,Low,Regular,5/7/2023,2023,May,9,418.47,3766.24,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Credit Card,Pending,4,Blender
